"";"spalte";"TextBlock";"TopMargin";"indhold";"år";"samling"
"3875";443;7;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"Jeg tror, det er rigtigt ganske åbent at erkende, at ikke enhver opgave kan løses tilfredsstillende. De vilkår, der for tiden gælder for dansk økonomi, er så ugunstige, at der, selv om vi bærer os nok så forstandigt ad, ikke er nogen større sandsynlighed for, at vi vil komme igennem det kommende år på en måde, som vi til sin tid vil vurdere som tilfredsstillende. Hverken pengepolitik eller finanspolitik kan under de givne forhold give svaret på vort centrale økonomiske problem, som ganske enkelt er: konkurrencedygtigheden over for udlandet. At genskabe denne konkurrencedygtighed er ikke blot, således som det altid har været, et spørgsmål om at gavne betalingsbalancen, nej, det er i egentligste forstand blevet et spørgsmål om at opretholde også beskæftigelsen.";"1974";"1"
"3876";443;8;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"Erfaringen fra andre lande viser os, at beskæftigelsen kun kan blive tilfredsstillende som led i en samlet økonomi, der fungerer";"1974";"1"
"3877";443;9;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"tilfredsstillende. Særforanstaltninger til gavn for beskæftigelsen kan være af en vis betydning, men vejer til syvende og sidst kun let, hvis den øvrige økonomi er dårlig. Vi har fra udlandet netop i disse år både et positivt og et negativt eksempel på dette. England har nu i en årrække haft arbejdsløshed. Det bliver værre og værre derovre til trods for beskæftigelsesarbejder, egnsudvikling, og hvad man ellers griber til af særforholdsregler. Sverige havde for to år siden en arbejdsløshed, som det var besværligt at få has på. Nu er det lykkedes. Ikke i kraft af særforanstaltninger af den ene eller den anden eller af mangehånde art, men på grund af en sammenhængende politik. Denne økonomiske politik har i Sverige haft rygstød i en traditionelt god valutasituation og en traditionelt gunstig samfundsøkonomisk balance, og den har yderligere haft rygvind som følge af prisstigning på træ og papir og andre af Sveriges hovedeksportartikler.";"1974";"1"
"3878";443;10;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"Det radikale venstre har den opfattelse, at vi også i Danmark må basere os på anstrengelser for at gøre den samlede økonomi sund og ikke knytte urimelig store forhåbninger til virkningerne af særforanstaltninger af den ene eller den anden art. Vi må anvende de generelle økonomisk-politiske midler, så langt vi kan, og så langt vi tør.";"1974";"1"
"3879";443;11;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"Her ligger det imidlertid desværre sådan, at vort albuerum både i finanspolitisk og i pengepolitisk henseende er stærkt begrænset. Vi har ikke løst de langsigtede balanceproblemer i dansk økonomi, som allerede perspektivplan I og siden perspektivplan II har peget på. Derfor har vi ikke albuerum for en så energisk og aktiv beskæftigelses-og erhvervspolitik, som vi i dag har brug for at føre. Finanspolitikken er ved at blive slækket noget, og det vil særlig komme til at virke i januar kvartal næste år, hvor skattelettelser sætter ind, men hvor besparelser på de offentlige budgetter endnu ikke er begyndt at virke.";"1974";"1"
"3880";443;12;"443 10/10 74: Forespørgsel om beskæftigelsessituationen. 444";"Jeg tror, det var godt, at økonomiministeren under septemberforhandlingerne omsider overvandt sine betænkeligheder ved den begrænsede finanspolitiske lempelse på vel henimod 2 mia kr. næste finansår, som der nu bliver tale om. Jeg tror også, det er heldigt, at denne finanspolitiske lempelse kommer til at virke med særlig vægt netop";"1974";"1"
"3881";445;1;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"1974";"1"
"3882";445;2;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"[DahIgaard.l i januar kvartal, hvor der af sæsonmæssige grunde er særlige vanskeligheder for beskæftigelsen.";"1974";"1"
"3883";445;3;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Men vi må nok erkende, at Danmarks almindelige økonomiske stilling ikke tillader væsentlige lempelser af finanspolitikken herudover; heri er jeg enig med økonomiministeren og med regeringen.";"1974";"1"
"3884";445;4;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Hvad angår pengepolitikken, er forholdet som bekendt det, at vor handlefrihed begrænses af nødvendigheden af fortsat gældsættelse til udlandet. Vi kan ikke sænke vort renteniveau mere, end at det dog kommer til at ligge højere end i udlandet, i hvert fald det generelle renteniveau. Renteudviklingen i udlandet vil altså være en afgørende faktor for dansk pengepolitik. Den store løse gæld, som vi har til udlandet, gør det endvidere betænkeligt at slække betydeligt på de generelle kreditbegrænsninger, som er indført og virker i form af udlånslofter og på anden måde. Disse kreditbegrænsninger er jo en del af baggrunden for, at private optager lån og kreditter i udlandet, hvilket er af valutamæssig betydning for os.";"1974";"1"
"3885";445;5;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Den manglende indsats i tide for at løse vore langsigtede økonomiske problemer bærer hovedansvaret for, at vi i dag har for begrænsede muligheder for at imødegå de forhåbentlig mere kortsigtede vanskeligheder, vi står over for.";"1974";"1"
"3886";445;6;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Det er et alvorligt ansvar, som jeg synes ikke mindst påhviler det socialdemokrati, der havde regeringsmagten på det tidspunkt, hvor optagelsen i EF og international højkonjunktur skabte helt usædvanlige chancer for at påbegynde en grundlæggende sanering af vor økonomi, chancer, som altså ikke blev udnyttet.";"1974";"1"
"3887";445;7;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Manglende muligheder for at benytte finanspolitiske midler i fuldt og for beskæftigelsen tilstrækkeligt omfang har naturligt ført til, at interessen samler sig om mere begrænsede initiativer og indsatser, som man måske kan kalde selektive, selektiv politik. Hertil henregner jeg ophævelse af bygge- og anlægsstoppet, smidiggørelse af de kommunale investeringsrammer, forøgede bevillinger til beskæftigelsesarbejder, og jeg understreger, at man her nok ikke mindst må være opmærksom på ungdomsarbejdsløsheden, der er ved at udvikle sig. Det er alt sammen snusfornuftige, men altså trods";"1974";"1"
"3888";445;8;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"alt begrænsede forholdsregler. Det er også rimeligt at sikre tilstrækkelig kapacitet på specialarbejderskolerne og til omskoling.";"1974";"1"
"3889";445;9;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Her føler jeg trang til at erindre socialdemokratiet, og ikke mindst en af de socialdemokratiske ordførere her i dag, om en anden forsyndelse. Det var forkert at stoppe arbejdet i det udvalg, der skulle kulegrave og stille forslag vedrørende omstillingspro-blemerne for arbejdskraften i bygge- og anlægssektoren. Det er nu, der havde været behov for at benytte de resultater, dette udvalg kunne være kommet frem til.";"1974";"1"
"3890";445;10;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Disse forholdsregler, der kan suppleres med mange flere efterhånden, skal i princippet hilses velkommen, men man skal altså efter radikal opfattelse ikke vente de helt revolutionerende resultater for beskæftigelsen af dem.";"1974";"1"
"3891";445;11;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Tilsvarende har de manglende muligheder for at bruge pengepolitikken i fuld målestok ført til, at interessen samler sig omkring begrænsede forholdsregler. Udbygningen af eksportkreditordningen, så langt det kan ske, uden at det får karakter af maskeret devaluering, kan vi tilslutte os.";"1974";"1"
"3892";445;12;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Jeg vil også gerne understrege, at vi er ivrige efter, at mulighederne for kapitaltilførsel til det producerende erhvervsliv bliver gunstigere og i hvert fald ikke ugunstigere end for kapitaltilførsel til mere forbrugsprægede formål. Det er en regel, som vi vist alle i ord kan tilslutte os. Det kniber imidlertid undertiden at leve op til det i praksis både i kreditpolitik og i skattepolitik.";"1974";"1"
"3893";445;13;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Jeg lyttede med interesse til hr. Erling Jensens konkretiserede tanker på dette område, og vi deltager gerne fra radikal side i overvejelser om en række af de bebudede forslag.";"1974";"1"
"3894";445;14;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Byggeriet, specielt boligbyggeriet, er som bekendt af afgørende betydning for beskæftigelsen på store områder. Vi må drøfte, hvordan vi kan undgå, at det nuværende dyk i igangsættelserne bliver af langvarig karakter. Det siger sig selv, at da nye boliger bliver dyrere end dem, der findes i forvejen, så vil vanskelighederne ved at udleje eller sælge boliger koncentrere sig om dem, der opføres senest; det vil holde igen på nybyggeriet.";"1974";"1"
"3895";445;15;"445 10/10 74: Forespørgsel om beskæftigelsessituationen. 446";"Vi deler ikke i det radikale venstre den opfattelse, som er kommet til udtryk, ikke her i dag, men i dagspressen fra forskellige";"1974";"1"
"3896";447;1;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"1974";"1"
"3897";447;2;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"[Dahlgaard.]";"1974";"1"
"3898";447;3;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"sider, at nedgangen i byggeriet skyldes det nye boligforlig. Det skyldes dels det høje renteniveau, der er fremkaldt af inflation og af for stort byggeri i fjor, der skal finansieres i år, dels den omstændighed at der ikke er den boligmangel, som vi i en årrække har måttet slås med. Derfor skal betydelig mere omtanke udfoldes, før man sætter nybyggeri i gang, end dengang da alt kunne sælges eller udlejes.";"1974";"1"
"3899";447;4;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"Jeg mener, vi kan bebrejde regeringen dens kølige holdning over for en instituering af indekslån og indeksfinansiering, der kunne muliggøre byggeri til rimelige begyndelses-udgifter og derpå følgende normal prisudvikling. Det er oplagt, at en sådan ordning, som vi jo nok kommer til at diskutere senere i denne samling, ville være af overordentlig betydning for byggeriets opretholdelse netop i den nuværende situation og dermed også for beskæftigelsen. Også andre tilpasninger inden for realkreditsystemet er efter vor opfattelse påkrævet, for at vi kan komme ud af den stødvise rytme, der kendetegner bygge-området. Vi forventer, at regeringen tager initiativ til en drøftelse af boligbyggeriets finansieringsproblemer. Om det så skal ske i boligudvalget, i det politisk-økonomiske udvalg eller mellem de partier, der har indgået et boligpolitisk forlig, det skal jeg ikke ved denne lejlighed tage stilling til.";"1974";"1"
"3900";447;5;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"Den væsentligste indsats til gavn for beskæftigelsen kan i den givne situation ydes af arbejdsmarkedets parter, nemlig ved at slutte nogle forstandige overenskomster. Vort omkostningsniveau er udiskutabelt kommet for højt op, og det må nødvendigvis indgå i organisationernes overvejelser. Jeg er selv løntager og har altid været det, og derfor håber jeg ikke, det kan misforstås, når jeg siger, at Dansk Arbejdsgiverforening ville ikke gøre nogen god social indsats, hvis den sagde ja til lønkrav, der var så store, at det førte til yderligere nedgang i produktion og beskæftigelse.";"1974";"1"
"3901";447;6;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"De fast ansatte i offentlig og privat tjeneste, som i visse tilfælde kan påvise lønmæssige efterslæb, ville heller ikke gøre nogen god social indsats, hvis de stillede krav, hvis imødekommelse pressede lønniveauet stærkt i vejret og dermed løst ansatte arbejdskammerater ud i arbejdsløshed.";"1974";"1"
"3902";447;7;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"Den uvished, som hersker på hele lønområdet, og som jo tilsyneladende skal vare ved hen til 1. marts, er i sig selv en beskæf-tigelseshæmmende faktor. Jeg har sagt det før, og jeg vil gentage det her: vi savner stadig en indsats til gavn for beskæftigelsen fra arbejdsmarkedets egne organisationer. Ansvaret for lønpolitikken — og det er altså et betydeligt ansvar, det drejer sig om — ligger i den givne situation uigenkaldeligt hos arbejdsmarkedets organisationer. Det er dem, der skal løse overenskomstproblemerne u-den at bede om og uden at trues af indgreb udefra.";"1974";"1"
"3903";447;8;"447 101io 74: Forespørgsel om beskæftigelsessituationen. 448";"Jeg har nogle gange hørt venstres politiske ordfører, hr. Christophersen, sige noget om, at hvis arbejdsmarkedets parter ikke kan klare overenskomstspørgsmålene selv, da må lovgivningsmagten assistere. Jeg begriber i og for sig ikke, at en repræsentant for regeringspartiet på nuværende tidspunkt vil kaste sig ud i hypotetiske overvejelser af denne art. Bevares, folketinget og lovgivningsmagten som helhed skal jo altid være rede til at yde assistance, når man andre steder i samfundet ikke kan løse problemer af samfundsmæssig rækkevidde. Men det, der skal siges til arbejdsmarkedets organisationer på nuværende tidspunkt, det er dog det, at dette folketing er dårligere egnet end sædvanligt til at overtage en uløst overenskomstsituation. Det skyldes delvis, at folketinget er opsplittet i så mange partier, at det medfører praktiske vanskeligheder for den politiske beslutningsproces. Det skyldes imidlertid også, at regeringen ikke har ledet arbejdet på en sådan måde, at der har kunnet udvikle sig et tillidsfuldt samarbejdsforhold mellem de partier, som løsningen af en overenskomstsituation i folketingets regie i givet fald måtte bygge på, nemlig foruden regeringspartiet selv socialdemokratiet og det radikale venstre.";"1974";"1"
